10922;SIMON BOLIVAR;;1;109;2009-10-02 12:10:53;1;;;0;ACTIVO
10923;CORONEL MARCELINO MARIDUEÑA;;1;109;2009-10-02 12:10:53;1;;;0;ACTIVO
10924;LOMAS DE SARGENTILLO;;1;109;2009-10-02 12:10:53;1;;;0;ACTIVO
10926;LA LIBERTAD;;1;109;2009-10-02 12:10:53;1;;;0;ACTIVO
10928;ISIDRO AYORA;;1;109;2009-10-02 12:10:53;1;;;0;ACTIVO
11201;BABAHOYO;;1;112;2009-10-02 12:10:53;1;;;0;ACTIVO
11202;BABA;;1;112;2009-10-02 12:10:53;1;;;0;ACTIVO
11203;MONTALVO;;1;112;2009-10-02 12:10:53;1;;;0;ACTIVO
11204;PUEBLO VIEJO;;1;112;2009-10-02 12:10:53;1;;;0;ACTIVO
11205;QUEVEDO;;1;112;2009-10-02 12:10:53;1;;;0;ACTIVO
11206;URDANETA;;1;112;2009-10-02 12:10:53;1;;;0;ACTIVO
11207;VENTANAS;;1;112;2009-10-02 12:10:53;1;;;0;ACTIVO
11208;VINCES;;1;112;2009-10-02 12:10:53;1;;;0;ACTIVO
11209;PALENQUE;;1;112;2009-10-02 12:10:53;1;;;0;ACTIVO
11210;BUENA FE;;1;112;2009-10-02 12:10:53;1;;;0;ACTIVO
11212;MOCACHE;;1;112;2009-10-02 12:10:53;1;;;0;ACTIVO
11301;PORTOVIEJO;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11302;BOLIVAR;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11303;CHONE;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11304;EL CARMEN;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11305;FLAVIO ALFARO;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11306;JIPIJAPA;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11307;JUNIN;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11308;MANTA;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11309;MONTECRISTI;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11310;PAJAN;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11311;PICHINCHA;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11312;ROCAFUERTE;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11313;SANTA ANA;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11314;SUCRE;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11315;TOSAGUA;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11317;PEDERNALES;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11318;OLMEDO;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11319;PUERTO LOPEZ;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
11322;SAN VICENTE;;1;113;2009-10-02 12:10:53;1;;;0;ACTIVO
20101;CUENCA;;1;201;2009-10-27 16:12:06;1;;;0;ACTIVO
20102;GIRON;;1;201;2009-10-27 16:12:06;1;;;0;ACTIVO
20103;GUALACEO;;1;201;2009-10-27 16:12:06;1;;;0;ACTIVO
20104;NABON;;1;201;2009-10-27 16:12:06;1;;;0;ACTIVO
20105;PAUTE;;1;201;2009-10-27 16:12:06;1;;;0;ACTIVO
20106;PUCARA;;1;201;2009-10-27 16:12:06;1;;;0;ACTIVO
20107;SAN FERNANDO;;1;201;2009-10-27 16:12:06;1;;;0;ACTIVO
20108;SANTA ISABEL;;1;201;2009-10-27 16:12:06;1;;;0;ACTIVO
20109;SIGSIG;;1;201;2009-10-27 16:12:06;1;;;0;ACTIVO
20111;CHORDELEG;;1;201;2009-10-27 16:12:06;1;;;0;ACTIVO
20112;EL PAN;;1;201;2009-10-27 16:12:06;1;;;0;ACTIVO
20113;SEVILLA DE ORO;;1;201;2009-10-27 16:12:06;1;;;0;ACTIVO
20114;GUACHAPALA;;1;201;2009-10-27 16:12:06;1;;;0;ACTIVO
20201;GUARANDA;;1;202;2009-10-27 16:12:06;1;;;0;ACTIVO
20202;CHILLANES;;1;202;2009-10-27 16:12:06;1;;;0;ACTIVO
20203;CHIMBO;;1;202;2009-10-27 16:12:06;1;;;0;ACTIVO
20204;ECHEANDIA;;1;202;2009-10-27 16:12:06;1;;;0;ACTIVO
20206;CALUMA;;1;202;2009-10-27 16:12:06;1;;;0;ACTIVO
20207;LAS NAVES;;1;202;2009-10-27 16:12:06;1;;;0;ACTIVO
20301;AZOGUES;;1;203;2009-10-27 16:12:06;1;;;0;ACTIVO
20302;BIBLIAN;;1;203;2009-10-27 16:12:06;1;;;0;ACTIVO
20303;CAÑAR;;1;203;2009-10-27 16:12:06;1;;;0;ACTIVO
20304;LA TRONCAL;;1;203;2009-10-27 16:12:06;1;;;0;ACTIVO
20305;EL TAMBO;;1;203;2009-10-27 16:12:06;1;;;0;ACTIVO
20306;DELEG;;1;203;2009-10-27 16:12:06;1;;;0;ACTIVO
20307;SUSCAL;;1;203;2009-10-27 16:12:06;1;;;0;ACTIVO
20401;TULCAN;;1;204;2009-10-27 16:12:06;1;;;0;ACTIVO
20402;BOLIVAR;;1;204;2009-10-27 16:12:06;1;;;0;ACTIVO
20403;ESPEJO;;1;204;2009-10-27 16:12:06;1;;;0;ACTIVO
20404;MIRA;;1;204;2009-10-27 16:12:06;1;;;0;ACTIVO
20405;MONTUFAR;;1;204;2009-10-27 16:12:06;1;;;0;ACTIVO
20406;SAN PEDRO DE HUACA;;1;204;2009-10-27 16:12:06;1;;;0;ACTIVO
20501;LATACUNGA;;1;205;2009-10-27 16:12:06;1;;;0;ACTIVO
20502;LA MANA;;1;205;2009-10-27 16:12:06;1;;;0;ACTIVO
20503;PANGUA;;1;205;2009-10-27 16:12:06;1;;;0;ACTIVO
20504;PUJILI;;1;205;2009-10-27 16:12:06;1;;;0;ACTIVO
20505;SALCEDO;;1;205;2009-10-27 16:12:06;1;;;0;ACTIVO
